eid,source,target,dir,capacity,speed_mph,cost_time,btw
1654,1,4,1,1900,30,0.282750310805,495702.0
55247,1,1951,1,1900,30,0.286458869768,140718.5
45634,2,2848,1,950,20,1.1555374976700001,31136.0
1472,2,159,1,950,20,0.9259167799169999,8593.0
88457,2,141,1,950,20,0.541874025219,92674.0
57043,2,26437,1,950,20,0.941302498991,6964.0
4970,3,3281,1,1900,30,0.122924283263,1398360.0
4286,3,12477,1,1900,30,0.0151500180315,615555.0
59031,3,13502,1,1900,30,1.7123860468399998,66369.0
93623,4,162,1,1900,30,0.335457605242,550754.5
5299,4,5,1,1900,30,0.172790402757,2719043.0
52619,5,1948,1,1900,30,0.0670403824483,1461895.5
7019,5,13590,1,1900,30,0.311931420509,3195586.0
31208,5,182,1,1900,30,0.366840982552,132633.0
51848,6,233,1,5400,40,0.16997163428,4059891.0
89813,6,25986,1,1900,30,0.113144800573,244814.5
17884,6,26245,1,1900,30,0.250462915018,1038248.0
42782,7,1642,1,1900,30,0.0521331523106,1669529.0
50636,7,7119,1,1900,30,0.124463057066,1054753.0
1378,8,13253,1,1900,30,0.12115588522700001,927064.0
1293,8,22454,1,1900,30,0.0835497000052,52467.5
12175,9,2930,1,950,20,0.119493928782,57645.0
94447,9,1444,1,950,20,0.115973516835,41712.0
56517,10,21936,1,950,20,0.258559219923,26109.5
54044,11,20200,1,8100,40,0.105179624943,315697.5
34734,12,1756,1,1900,30,1.26257307536,559332.0
81085,12,22980,1,1900,30,0.0545802621297,56175.0
34673,12,2213,1,1900,30,0.06353539794719999,516410.0
46990,13,4521,1,5400,40,0.231024238892,1274896.0
46989,13,18812,1,1900,30,0.021967879889700004,478009.5
89395,13,38,1,1900,30,0.45318857908200005,764545.0
69023,14,10708,1,1900,30,0.0783778112363,1155399.5
17988,14,12572,1,950,20,0.052915638576,466.0
17948,14,9350,1,1900,30,2.19112238324,1192127.0
17033,15,82,1,1900,30,0.106401265234,4518103.5
33722,16,4809,1,8100,40,0.723437874478,1895247.0
26700,16,2150,1,6900,60,0.411800585677,2706506.0
50429,17,18,1,950,20,0.104150686037,87260.0
42178,17,19,1,5400,40,0.227056521732,2656410.0
50430,18,4536,1,950,20,0.458241818032,18805.0
55176,18,6169,1,5400,40,0.22859548397799997,482091.5
42179,19,32,1,5400,40,0.22789595218800002,2747741.5
42249,19,26301,1,1900,30,0.152501517746,3086135.0
92733,20,26491,1,950,20,0.40259291766500005,36881.5
51244,20,26300,1,950,20,0.537056372341,72551.0
74415,21,1452,1,1900,30,1.12669493857,267163.0
25536,21,2084,1,1900,30,1.11859124541,301018.5
59551,22,21297,1,1900,30,1.0322186585100002,271756.0
22329,22,15966,1,1900,30,0.0157123864951,223580.5
28099,23,7755,1,1900,30,0.019036119316900003,613624.0
76281,23,17813,1,1900,30,0.0996155166832,424204.5
76547,23,1935,1,1900,30,0.0882804890063,79435.0
22327,24,16359,1,1900,30,0.0197919765252,242921.5
92743,25,26330,1,5400,40,0.22039525103500002,1358585.0
5597,25,108,1,5400,40,0.0914211673412,2015622.0
5711,26,21820,1,6900,60,0.6729090253389999,4401840.0
51840,26,25213,1,8100,40,0.98046486317,1657456.0
47146,27,5640,1,1900,30,0.133189519343,22671.0
46870,27,10109,1,1900,30,0.09332031890289999,190414.5
44109,28,2908,1,8100,40,0.280388836441,1048963.5
72357,29,4636,1,950,20,1.61319284643,78830.0
80997,29,1508,1,1900,30,1.23223623191,41367.0
34617,29,25133,1,1900,30,0.575521338754,162531.5
2956,30,26440,1,1900,30,0.305455371714,1396567.5
55174,30,512,1,5400,40,0.22789490215799998,1215552.0
23544,31,25530,1,8100,40,0.230889188201,721068.0
10736,31,20835,1,6900,60,0.205930673444,1754423.0
2955,32,30,1,1900,30,0.06834879423330001,1637005.0
42180,32,111,1,5400,40,0.25073830747,2514216.0
48746,33,25736,1,1900,30,0.104415951854,1179257.0
25043,33,17010,1,8100,40,0.10278719139,46388.0
90521,33,20175,1,1900,30,0.036882285411400005,5646.0
79131,34,1534,1,1900,30,0.710640250929,660109.5
90557,34,3070,1,1900,30,0.769772353152,14956.0
51885,35,26487,1,8100,40,0.10328399008400001,527883.0
51383,36,20740,1,950,20,0.142466195613,65152.0
52197,36,3147,1,5400,40,0.261808179643,2170522.0
92333,36,4596,1,950,20,0.0463129869998,189410.0
9593,37,2900,1,6900,60,0.330189425606,1569493.0
10243,37,22900,1,8100,40,0.491148127659,150904.5
884,38,26473,1,1900,30,0.453859137034,157863.0
56591,38,25829,1,1900,30,0.09731370214530001,1568563.0
46993,38,13,1,1900,30,0.45318857908200005,449742.0
18653,39,6762,1,1900,30,0.147923561824,396333.0
69517,39,4883,1,1900,30,0.156110237432,354484.5
18704,39,4116,1,950,20,7.485872876619999,0.0
83843,40,11502,1,1900,30,0.32220051672899996,723547.0
65395,41,24044,1,1900,30,2.0004192407,3123.5
12938,41,17398,1,1900,30,3.7271912384099997,26522.0
12350,42,7280,1,6900,60,1.9728082879700002,14405713.0
33697,43,20043,1,1900,30,0.282419069313,2185443.0
92731,43,13005,1,1900,30,0.79833607612,1992141.0
92265,44,65,1,950,20,0.30351692997499996,19301.5
52473,44,21093,1,950,20,0.42881674793700003,9615.0
94493,45,26402,1,1900,30,0.508984249614,181191.5
45917,45,8909,1,1900,30,0.156517648056,80905.0
55038,45,47,1,1900,30,0.0683486257471,155990.0
21871,46,12240,1,1900,30,0.128709717424,284771.5
71821,46,11434,1,1900,30,0.9829167027210001,331210.0
78939,46,16602,1,1900,30,0.08554309395569999,45764.0
94561,47,45,1,1900,30,0.0683486257471,181205.0
23744,47,6670,1,1900,30,0.623148457479,153169.0
82837,48,18434,1,5400,40,0.267583487967,4172935.0
51777,48,52,1,5400,40,0.0802518046452,43230.0
82669,49,11873,1,950,20,2.25851734129,26109.5
73915,50,2160,1,950,20,0.59868434196,19150.5
53252,50,2581,1,950,20,1.3549609937399998,6960.0
48878,52,12834,1,5400,40,0.0257763602036,849698.5
28770,53,21720,1,950,20,3.28762725016,26110.0
50164,53,13597,1,5400,40,1.0347633724299998,1866912.0
91581,53,16981,1,5400,40,2.17566893346,1752179.5
18375,54,16650,1,5400,40,0.555195868872,1457820.0
355,54,23623,1,950,20,2.20217010682,1574.0
34427,55,11718,1,950,20,1.6366027812000001,28911.5
51298,56,1394,1,1900,30,0.762486647099,220203.5
62467,57,5206,1,1900,30,0.0665329166766,551010.0
9220,57,15142,1,1900,30,0.872908696631,631063.5
31333,58,18762,1,1900,30,0.20851041302700002,893327.0
31398,58,12034,1,1900,30,0.251200717541,685969.0
43345,59,24538,1,8100,40,0.09589871521150001,53246.5
25041,59,25251,1,8100,40,0.144986030347,19485.0
53199,60,6252,1,6900,60,0.0270554521256,26003690.0
23701,61,6113,1,950,20,1.0427778617499999,26499.0
23690,61,26010,1,950,20,0.618712742275,238745.0
73125,61,11894,1,950,20,2.7316129053900005,283146.5
52907,62,286,1,5400,40,0.0331433307443,6618116.0
47994,63,8392,1,1900,30,1.35360105475,591831.0
90123,63,17655,1,1900,30,0.25074209326200003,579078.5
87979,64,16944,1,5400,40,0.185515444607,236187.0
6995,64,25599,1,5400,40,0.147871352551,162837.0
51268,65,44,1,950,20,0.30351692997499996,26948.0
56035,65,4781,1,950,20,0.813817277378,42725.0
90777,66,26099,1,950,20,0.0642797327171,275167.0
49136,66,68,1,950,20,0.142414880401,17243.0
48481,66,5987,1,950,20,0.154740731412,144187.0
91009,66,26477,1,950,20,0.560777291519,425510.5
93661,67,26064,1,950,20,2.21462026379,79.0
53534,67,8858,1,950,20,0.030230147902599997,120027.5
50484,67,1571,1,5400,40,0.573324056685,2114654.0
90775,68,66,1,950,20,0.142414880401,196971.5
17027,69,175,1,1900,30,0.152955011241,152760.5
53929,69,191,1,950,20,1.22402755638,10146.0
53985,70,20200,1,5400,40,0.112935857017,101616.0
56209,71,89,1,1900,30,3.1831150958,19876.0
374,71,24586,1,1900,30,0.341403899785,209819.0
50029,71,24991,1,1900,30,1.1026901471100001,208569.5
47775,72,11801,1,1900,30,0.0549571810504,377102.5
67815,73,18429,1,1900,30,1.1153449300799998,96693.0
47622,73,23589,1,1900,30,0.148182710789,91245.5
28863,74,20801,1,6900,60,0.0190384683999,25319884.5
15227,75,24376,1,8100,40,0.0811069284351,133440.0
93721,76,1897,1,1900,30,1.21094300001,397222.0
29424,76,7972,1,1900,30,1.09093574165,379898.0
77223,76,1471,1,1900,30,0.0965678385743,655441.0
51620,77,5346,1,8100,40,0.187691831797,787864.0
52436,77,5318,1,8100,40,0.117260348497,1123310.5
5333,78,20786,1,1900,30,6.445859862030001,21783.0
74019,78,1884,1,1900,30,1.13062264844,185823.0
20855,78,20710,1,1900,30,2.43018713878,11125.0
59855,78,23831,1,1900,30,0.367246496525,218855.5
83141,79,25616,1,1900,30,0.29745414154800004,568214.0
35988,79,15087,1,1900,30,2.9650340661500003,616260.0
42073,80,9756,1,6900,60,0.39618325219000006,22487148.0
1573,81,7502,1,6900,60,0.127140703578,23701588.5
30426,82,8777,1,1900,30,0.500558451043,4335943.0
17034,82,4406,1,1900,30,0.106612949775,4179364.5
50727,83,1630,1,950,20,1.58026431184,26109.5
2464,84,2085,1,5400,40,0.0173987805746,123714.5
10699,84,11638,1,5400,40,0.19034031144299998,3777013.0
75427,85,7865,1,1900,30,0.80388843055,393764.0
26940,85,15116,1,1900,30,0.298645412446,98116.0
40744,87,21341,1,8100,40,0.183767252625,2103037.0
26646,87,103,1,8100,40,0.176352106295,800516.0
2747,88,25321,1,1900,30,0.0502220781958,360564.0
57961,88,23386,1,1900,30,3.13092576408,480561.5
73201,88,19118,1,950,20,0.08492721311889999,23078.0
49751,89,5358,1,1900,30,0.7846386532080001,211677.0
50801,89,3006,1,1900,30,0.11552001531400001,343294.0
376,89,71,1,1900,30,3.1831150958,13786.0
7957,90,25079,1,8100,40,0.483021985747,1421655.0
11656,90,10335,1,1900,30,0.41546204045999996,1441981.0
73983,91,10083,1,1900,30,1.3118152382100001,26109.5
53459,92,25512,1,8100,40,0.202548071618,3263492.5
43991,92,15555,1,6900,60,0.378380080617,70335833.0
2296,93,17397,1,1900,30,0.024720715587499997,405507.0
48943,93,7069,1,1900,30,0.09767326793030001,463665.0
74471,94,18138,1,1900,30,2.9598264663599996,1256.0
25568,94,933,1,1900,30,0.21327311875,283685.0
74465,94,1254,1,1900,30,1.0947893475700001,305752.5
477,95,177,1,950,20,0.13023930528,43917.0
92263,95,2174,1,950,20,0.115109843131,14844.5
56277,95,2801,1,950,20,1.28212588946,33987.0
22272,96,221,1,6900,60,0.11926862283,28199239.0
48896,97,11274,1,6900,60,0.22176587902,16433348.5
17291,97,24660,1,8100,40,0.31110228605900003,1484338.0
51589,98,428,1,1900,30,0.35650472966200003,1014041.0
50946,98,5198,1,1900,30,0.025648479140300003,1102687.5
85077,99,24144,1,950,20,4.38896858577,24346.5
89855,99,877,1,950,20,10.0291652725,2605.0
51099,100,6634,1,5400,40,0.22239338685600002,2616097.5
15487,100,4411,1,1900,30,0.0628499675093,451820.0
48029,101,26427,1,1900,30,0.15680808179000003,165935.5
55443,101,6077,1,5400,40,0.036106511119,3497864.0
17105,102,6077,1,1900,20,0.121561257049,333458.0
48028,102,101,1,1900,30,0.09097418619169999,116427.0
38103,103,12535,1,8100,40,0.148225324226,799548.5
91859,104,14496,1,1900,30,0.344834826424,35412.5
514,104,284,1,1900,30,0.370965569898,189979.0
93273,104,8799,1,1900,30,0.399786467072,41630.0
89185,105,10635,1,950,20,1.12616722476,82834.5
47675,106,1636,1,950,20,0.7747243923199999,22325.0
91017,106,1370,1,950,20,0.105844796588,26065.0
49426,106,124,1,950,20,0.639933309737,13932.0
53462,106,105,1,950,20,0.249186318893,61857.0
12704,107,16445,1,950,20,0.460013960097,31079.5
5598,108,7172,1,5400,40,0.174221036032,1685634.5
53198,108,4813,1,1900,30,0.10708248858200001,329020.0
35499,109,10992,1,950,20,0.377060963006,77123.5
59725,109,10017,1,950,20,0.13368894863199998,52962.0
69401,110,840,1,1900,30,1.18098191708,231690.0
18511,110,22699,1,1900,30,2.17014582467,224808.5
18531,110,23197,1,950,20,1.7629795814400002,100397.0
50032,111,6209,1,1900,30,0.157099948996,2882834.5
10004,112,115,1,5400,40,0.012115859767499999,1400305.5
9547,113,3072,1,5400,40,0.036126081807400005,173411.0
44329,113,112,1,8100,40,0.0100744352824,1356908.0
338,114,19121,1,5400,40,0.16796618595499999,1450396.0
9987,115,116,1,8100,40,0.010526982201200002,139396.0
10005,115,22335,1,5400,40,0.105528370869,1259942.0
9546,116,113,1,5400,40,0.012477863552299998,165342.0
9988,116,22582,1,8100,40,0.0582783472804,73752.5
14726,117,1819,1,950,20,0.014343600583799998,58835.0
82829,117,23229,1,950,20,0.0815351409023,124442.5
68397,118,7753,1,1900,30,0.10009893436799999,252195.5
17278,118,24971,1,1900,30,0.39133463050800005,210378.0
44639,119,14985,1,8100,40,0.133409814828,1963421.5
67049,120,7738,1,1900,30,0.849620434014,830580.0
62769,120,18357,1,1900,30,0.0653509969824,920866.5
80763,121,22114,1,950,20,0.0284176839645,47971.5
11840,121,22006,1,950,20,0.976934905231,61231.0
48785,122,8922,1,5400,40,0.16641363019000002,1002369.5
37207,123,26434,1,8100,40,0.7458134770679999,328775.0
47215,123,11,1,8100,40,0.48093632017899995,316665.0
49424,124,25642,1,950,20,0.4507448968399999,28250.0
52825,124,228,1,950,20,1.4075386343,0.0
91015,124,106,1,950,20,0.639933309737,70663.0
93219,124,1463,1,950,20,0.250790643513,37863.0
48559,125,25963,1,1900,30,0.0229651894989,522784.5
95047,125,11756,1,1900,30,1.4528099282799998,559460.0
20616,126,20736,1,1900,30,0.84187142265,515352.5
95045,126,25963,1,1900,30,0.0264683160975,553917.0
9675,127,12561,1,6900,60,0.153906320145,12903876.0
71945,128,11677,1,950,20,0.194788263568,25846.5
48979,128,25245,1,950,20,3.86722509102,263.0
74011,129,18188,1,1900,30,0.416154114238,50955.5
25057,129,22276,1,1900,30,1.67983981784,30516.0
47685,130,20901,1,1900,30,0.0523412564513,849751.0
57595,130,25214,1,1900,30,0.41983496626199995,746749.0
57123,131,6585,1,1900,30,0.14528606372300001,56825.0
32695,131,9051,1,1900,30,0.398762074859,110706.0
14074,131,892,1,1900,30,0.149113951011,268759.0
14632,132,23740,1,6900,60,0.0238239747181,27227895.0
16437,133,2209,1,1900,30,0.16410930228099999,617889.5
53113,134,17147,1,1900,30,0.44964319672499997,546703.0
54885,134,12798,1,950,20,2.5808175023700004,46444.0
93405,134,159,1,1900,30,0.177503489055,595114.0
85651,135,23682,1,1900,30,0.15250812944,120695.0
41309,135,2723,1,1900,30,4.248923982809999,126154.0
40486,135,26285,1,1900,30,0.146274418166,30484.0
86337,136,4288,1,1900,30,0.0714959862094,323495.0
93411,136,15698,1,1900,30,0.32349885923300004,470970.0
54999,136,275,1,1900,30,0.6681275799499999,577950.0
53119,136,4317,1,1900,30,0.0788457302556,518271.0
18832,137,13486,1,6900,60,3.41229403735,3041486.5
37382,138,11031,1,1900,30,0.274000749587,134670.5
82883,138,25109,1,950,20,2.77309557686,54152.0
82963,138,6951,1,1900,30,1.2754441751799999,58273.0
74611,139,17985,1,1900,30,1.7704330059599998,28559.5
56443,139,11114,1,1900,30,0.989048613494,1186386.0
25761,139,16330,1,1900,30,0.759152027941,1589304.0
59027,140,4217,1,1900,30,0.168733744235,334199.5
60871,140,25025,1,1900,30,2.1173229031900003,120931.0
42496,141,4288,1,1900,30,0.430020191137,554731.0
56923,141,177,1,950,20,1.04493650161,11993.0
45636,141,2,1,950,20,0.541874025219,52802.0
86341,141,26441,1,1900,30,0.623881678403,472724.5
52482,142,5746,1,1900,30,0.24325484654500001,68527.0
2953,142,26340,1,1900,30,0.15304524390000002,1415778.5
61773,143,13458,1,950,20,1.60336561083,61464.0
36244,143,17262,1,950,20,0.274144042067,82168.0
93081,144,15000,1,950,20,1.71447229927,3.0
92905,144,15699,1,1900,30,0.637300619906,166077.5
52338,144,13205,1,1900,30,0.547474605748,125652.0
85119,145,24289,1,950,20,1.26356056559,47020.0
40484,145,197,1,950,20,4.1178390851,23046.0
72953,146,6363,1,1900,30,0.0464942211945,4121553.0
33639,146,19596,1,8100,40,0.212423792548,4616841.0
23485,146,16039,1,1900,30,0.0490428859645,35894.5
34484,147,25704,1,8100,40,0.587983558863,6628768.0
34483,147,25236,1,6900,60,0.074093083009,23222616.5
21609,148,809,1,950,20,0.21294606275699998,26109.5
91949,149,4257,1,1900,30,0.29970157683800003,26109.5
76619,150,9498,1,5400,40,0.225893229749,1542477.5
27049,150,25708,1,5400,40,1.9375527176599998,1902253.0
61941,151,15315,1,950,20,0.8090365500200001,51721.0
8034,151,9548,1,950,20,0.170979016919,115542.0
8510,151,11807,1,950,20,1.09440756465,49399.0
53889,152,173,1,1900,30,0.06714431588650001,100869.0
42176,152,6166,1,5400,40,0.611808818331,2661587.5
51455,153,25872,1,8100,40,0.65511453334,3073575.0
52321,153,2448,1,8100,40,0.220210713526,200017.5
3744,154,20218,1,1900,30,0.0963340906273,125439.0
66661,154,12757,1,1900,30,0.055404379635899996,98851.0
67425,155,12522,1,950,20,3.1376426515299998,6358.0
15729,155,22339,1,950,20,0.66762337211,8942.0
67575,155,13906,1,1900,30,1.1576944604700001,581781.0
15906,155,13830,1,1900,30,1.52471516987,527569.0
12576,156,560,1,950,20,1.19176249699,24098.0
65131,156,16898,1,950,20,0.440296165022,38646.0
24921,156,10789,1,1900,30,1.30960909274,674920.0
73979,156,17141,1,1900,30,0.322603339738,590302.5
89925,157,193,1,1900,30,0.155120936662,4073731.0
47871,157,2980,1,1900,30,0.24288467961500002,1255059.0
52053,157,22484,1,5400,40,0.011829866092000001,7668518.5
45123,158,25816,1,6900,60,0.303002439637,3279165.0
57041,159,2,1,950,20,0.9259167799169999,4126.0
93407,159,4317,1,1900,30,0.229812758319,604927.5
53115,159,134,1,1900,30,0.177503489055,579251.0
82689,160,18026,1,1900,30,1.13893216248,26109.5
2951,161,162,1,1900,30,0.17076197507399998,1457937.0
50347,161,5,1,1900,30,0.327405411644,1769092.0
7034,162,6628,1,1900,30,0.303722572693,594468.0
53458,162,4,1,1900,30,0.335457605242,20835.0
2952,162,142,1,1900,30,0.156306966662,1392421.0
52640,163,14347,1,8100,40,0.388633847094,250607.5
14070,164,2298,1,1900,30,0.014532074425200001,121275.0
47630,164,2299,1,1900,30,0.15458295571900002,561089.0
66199,164,892,1,1900,30,0.0857201232507,100912.0
74087,165,19305,1,1900,30,1.1726910102299999,27077.0
74085,165,20962,1,1900,30,0.751614480967,52217.0
42167,166,3400,1,5400,40,0.30199695259799997,1956773.0
12101,166,170,1,1900,30,0.06010603990669999,793941.0
16769,167,9776,1,8100,40,0.135311221078,639556.0
16478,167,1430,1,5400,40,0.0707941268374,3800028.0
48982,168,5960,1,5400,40,0.332504139951,1018193.0
47640,168,25986,1,1900,30,0.261612706633,689797.0
53216,170,24009,1,1900,30,0.152996899911,570402.0
48182,170,19908,1,5400,40,0.08422583243760001,2763782.0
15074,171,3137,1,1900,30,0.440145632234,12778.0
84515,171,14540,1,1900,30,0.512230537665,270621.5
39523,171,1158,1,1900,30,0.260778239357,254032.0
55178,173,21356,1,5400,40,0.0763268008608,477995.5
53890,173,26294,1,1900,30,0.306480788956,18545.0
81077,174,1952,1,1900,30,0.0888380447452,199315.0
34719,174,21907,1,1900,30,0.121463256708,184827.0
34765,174,19294,1,8100,40,0.0761070845818,420493.0
52479,175,26427,1,1900,30,0.303581121959,32410.0
17028,175,6069,1,1900,30,0.315488914551,141908.0
1365,176,20864,1,8100,40,0.43025695533299996,8787805.5
6866,177,6932,1,1900,30,0.359554230802,299297.0
1272,177,141,1,950,20,1.04493650161,15840.0
60943,177,2174,1,1900,30,0.102250892853,335215.5
56275,177,95,1,950,20,0.13023930528,45366.0
23887,178,15754,1,5400,40,0.18726229071699999,2096179.0
2949,179,182,1,1900,30,0.0715557550648,659317.5
33984,180,19467,1,1900,30,0.394190718673,64820.0
2093,180,19452,1,1900,30,0.45386831345399997,16050.0
74211,181,280,1,1900,30,0.40171251598499996,60200.5
61723,181,16838,1,1900,30,0.541446323094,38242.0
2950,182,161,1,1900,30,0.16770897719900002,663628.0
78563,182,5,1,1900,30,0.366840982552,160857.0
31206,182,1687,1,1900,30,0.151068835864,125213.0
1991,183,22040,1,1900,30,0.093983237414,26067.5
20817,183,19636,1,1900,30,0.461194931082,198747.0
85101,184,25289,1,950,20,0.35052936368199994,46445.0
40482,184,10587,1,950,20,0.583433936217,27347.0
92831,185,15433,1,5400,40,0.0699739677678,713533.0
52245,185,7916,1,5400,40,0.0469701124063,698492.0
92537,186,12613,1,1900,30,0.07556354761049999,12842.0
23532,186,23591,1,1900,30,0.09709267969259999,983088.0
23153,187,10640,1,1900,30,0.153629948154,177936.0
72749,187,206,1,1900,30,0.0102231396155,190533.0
40379,188,11434,1,1900,30,1.25931008141,33511.0
87263,188,20550,1,1900,30,0.282294857201,8880.5
20781,189,848,1,1900,30,0.0242175991903,87596.5
31622,190,5821,1,1900,30,1.3584210346899999,212546.0
77843,190,11014,1,1900,30,0.3580784624,244594.5
53888,191,152,1,1900,30,0.156206822421,67374.0
53930,191,193,1,950,20,0.527491723019,15838.0
19347,192,23632,1,1900,30,1.57594062863,95542.0
70041,192,17846,1,1900,30,0.430350477882,72351.0
89927,193,17060,1,1900,30,0.0578237564086,970305.0
47792,193,157,1,1900,30,0.155120936662,6454149.5
51456,193,3206,1,8100,40,0.285636810959,5596644.0
51174,194,9034,1,5400,40,0.255983632526,140688.5
9156,195,2208,1,5400,40,0.28090918641999996,5491734.0
16035,196,2075,1,8100,40,0.32872005441999996,52848.0
85111,197,145,1,950,20,4.1178390851,22256.5
40488,197,24938,1,950,20,3.8770186534400004,21646.0
72835,198,10993,1,5400,40,0.17089474445,5375484.0
51173,198,194,1,5400,40,0.052812481251699996,124197.0
51991,198,8329,1,5400,40,0.04834013050680001,2791902.0
76459,199,4902,1,1900,30,0.536953757016,1040429.0
75987,199,2725,1,1900,30,3.2846152525,349369.0
28608,199,21310,1,1900,30,0.755829007711,574808.0
92659,200,8329,1,5400,40,0.060795452866,5368195.0
51987,200,541,1,5400,40,0.775013095898,2793776.0
92393,200,13270,1,1900,30,0.745493581799,4831.0
19005,201,7980,1,6900,60,0.28797469408799997,3825574.5
16723,201,887,1,8100,40,0.451748730113,62459.0
15174,202,24369,1,1900,30,0.014570624269600001,455586.0
88737,203,19256,1,1900,30,0.21686228610599997,731428.5
45705,203,9294,1,1900,30,0.270689343412,640101.0
71055,204,1847,1,1900,30,1.52711888909,104800.5
84279,204,6307,1,1900,30,0.25850588511,276615.0
39344,204,11261,1,1900,30,0.486525077978,321158.0
20770,204,3981,1,1900,30,0.14778472841499998,56610.0
3443,205,8921,1,1900,30,0.327062296006,112748.0
58395,205,2443,1,1900,30,0.092882658006,1026756.0
3263,205,3711,1,8100,40,0.09995554841229999,667221.0
23155,206,187,1,1900,30,0.0102231396155,151966.5
23157,206,213,1,1900,30,0.053821371334100004,163595.0
68291,207,12712,1,1900,30,0.15086579001599998,328465.0
16934,207,1604,1,1900,30,0.07344586407810001,2279472.0
3471,208,17387,1,8100,40,0.0471972579185,122476.5
23156,209,213,1,1900,20,0.0488030946019,142.0
14318,209,206,1,1900,30,0.0494301259576,125996.0
30213,210,1601,1,1900,30,0.132432263248,36757.0
78805,210,6090,1,950,20,0.0888092188336,26078.0
31592,210,5028,1,950,20,3.34118419282,25758.0
52909,211,13642,1,5400,40,0.0545253485375,4159104.0
54979,211,10563,1,1900,30,0.0735620926711,60984.0
50058,212,26410,1,8100,40,0.41551233986599995,141691.5
55577,212,4814,1,6900,60,0.36511102541999996,4561937.0
23158,213,15666,1,1900,30,0.18226045767299998,162769.5
47652,214,18136,1,1900,30,0.331818920559,283507.0
67803,214,281,1,1900,30,0.0605838551661,655197.0
89829,214,1818,1,1900,30,0.431088357874,408190.5
44035,215,22978,1,5400,40,0.028750376359799996,4812722.0
120,215,218,1,1900,30,0.019987173151099998,87671.0
56067,215,1333,1,1900,30,1.5894400256299999,46166.0
67623,216,16834,1,950,20,1.6855892488,52254.0
16619,216,19823,1,950,20,7.005220456960001,272.0
30129,217,25741,1,950,20,0.0654305309435,381.0
77743,217,25574,1,950,20,5.248095696519999,0.0
23549,217,4223,1,8100,40,0.0375969894453,25728.5
44031,218,1097,1,1900,30,0.08852475527510001,125580.0
118,218,8866,1,1900,30,0.0505243210023,98316.5
56065,218,215,1,1900,30,0.019987173151099998,4631491.0
51525,219,386,1,1900,30,0.221040901754,94150.5
24656,219,2278,1,1900,30,0.247653690004,51921.0
44028,220,218,1,5400,40,0.06801591743430001,125309.0
44032,220,8866,1,5400,40,0.082264568047,4558770.5
22273,221,11952,1,6900,60,0.686709426342,28583720.5
41156,222,1727,1,950,20,1.8782473648099998,11.0
92551,222,23685,1,1900,30,0.100809719572,120626.0
51794,222,6589,1,1900,30,0.519930482817,147176.5
46301,223,22751,1,6900,60,1.4781137910100002,4364442.0
51177,224,541,1,5400,40,0.0777455427854,1507291.5
29224,225,13162,1,5400,40,0.682008930117,4114385.5
62391,225,227,1,5400,40,0.022526429043099996,3878938.0
85125,226,940,1,1900,30,2.05338396005,130636.0
57321,226,24069,1,1900,30,1.40205511428,142291.0
8765,227,225,1,5400,40,0.022526429043099996,4091831.0
62393,227,9881,1,5400,40,0.09685856153339999,3855415.0
6856,228,6940,1,1900,30,0.142040574187,297402.0
60937,228,250,1,1900,30,0.244578619785,264450.0
93217,228,124,1,950,20,1.4075386343,0.0
47933,229,6071,1,1900,30,0.572217121298,21384.0
90457,229,24526,1,1900,30,0.64895101478,70489.5
48612,229,2463,1,1900,30,0.623036137748,48425.0
62945,230,16298,1,950,20,0.577623308021,26725.5
13557,230,14558,1,950,20,1.37001826155,843.0
54122,231,378,1,1900,30,0.408019462253,153528.0
9957,231,236,1,1900,30,0.24724041469500002,166523.0
63235,231,3087,1,1900,30,1.55703529291,7830.0
76205,232,1891,1,1900,30,0.011555024102100001,464656.5
27999,232,13942,1,1900,30,0.040925998812099997,26972.0
51849,233,20858,1,5400,40,0.013488216015600001,11145045.0
9010,234,26046,1,1900,30,0.08960266001469999,674118.5
20236,234,5463,1,1900,30,0.0158525505597,7054277.0
20238,235,233,1,1900,30,0.0244072441474,7086121.5
9955,236,6537,1,1900,30,0.169225933985,179010.0
63233,236,231,1,1900,30,0.24724041469500002,13050.0
74149,236,10380,1,1900,30,0.1677093453,268589.0
25187,236,3169,1,1900,30,0.290581170841,211974.0
55374,237,9120,1,1900,30,3.38569885525,64067.0
94771,237,777,1,1900,30,0.20985404382800002,27077.0
55851,237,17981,1,1900,30,4.26503027345,111006.0
84635,238,2932,1,5400,40,0.441358111145,283153.0
37347,238,18582,1,5400,40,0.11865438218800001,287513.5
52581,239,1040,1,1900,30,0.41154842778399997,19940.0
52366,239,17789,1,1900,30,2.13156359392,45871.0
92683,239,21919,1,1900,30,1.6793029731600002,179262.5
22744,240,13943,1,6900,60,0.710928730809,2135554.5
86897,241,13264,1,1900,30,0.0767036206813,200705.0
43218,241,25241,1,1900,30,0.17506193580899998,2539591.0
92881,241,26142,1,1900,30,0.092933890166,2074158.0
19312,242,3080,1,1900,30,0.636856445951,27077.0
94957,242,22716,1,1900,30,0.842144773797,162005.0
55673,242,357,1,1900,30,0.159245583067,393434.0
43635,243,24595,1,6900,60,0.055866432786,12926278.5
3546,243,22572,1,8100,40,0.08396261629480001,27077.0
49270,244,14848,1,5400,40,0.116764968567,260488.0
90905,244,11841,1,5400,40,0.311235443725,110806.0
40565,244,18103,1,1900,30,0.352053233382,121772.5
40357,245,3489,1,1900,30,0.370475484001,924.0
