eid,source,target,dir,capacity,speed_mph,cost_time,btw
32052,1,13633,1,950,20,0.0753418382673,71108.0
14173,1,10990,1,950,20,0.0445992379422,1726774.0
16983,2,17495,1,6900,60,0.00521836066945,13170084.0
35175,3,10,1,1900,30,0.0482196251065,353.0
4751,3,3844,1,1900,30,0.021634654791799997,356122.0
41831,4,3307,1,950,20,1.14243985376,212358.0
46287,4,9852,1,950,20,0.685838532377,271173.0
29258,4,11366,1,950,20,0.650011128701,85024.0
42507,5,16731,1,950,20,1.8133320458900002,43461.0
19069,5,675,1,950,20,0.022302654349700003,55764.0
8073,6,11330,1,1900,30,0.21533384449,223363.0
43589,6,8990,1,1900,30,0.0732304138762,2093.0
46027,7,11401,1,950,20,0.7859569015440001,35776.0
26101,7,8547,1,950,20,0.342102817465,18163.0
30354,7,140,1,950,20,2.2980789558000003,0.0
13859,8,3545,1,5400,40,0.0290181037977,56849.0
13867,8,362,1,8100,40,0.43508058961900004,4185546.0
35147,9,18401,1,1900,30,0.0645118418161,638.0
4730,9,18397,1,1900,30,0.0179580863827,204782.0
6863,9,3745,1,8100,40,0.9351583124070001,411259.0
35157,10,18352,1,1900,30,0.04576433018630001,14567.0
4772,10,3,1,1900,30,0.0482196251065,312552.0
47181,10,14015,1,5400,40,2.25453799875,276499.0
35167,11,18368,1,1900,20,0.07178228703150001,107274.0
4750,11,4050,1,1900,30,0.279874468648,88944.0
35159,11,18387,1,1900,20,0.0690280382975,12.0
19041,12,2204,1,950,20,2.8713428636500002,93968.0
19047,12,7789,1,950,20,0.651617013685,75394.0
42497,12,9078,1,950,20,9.30581348716,125607.0
47831,13,2066,1,950,20,1.1763224142200002,8648.0
32518,13,17766,1,950,20,1.4964860552,17015.0
18919,14,12431,1,6900,60,0.718370995872,19039094.0
28113,15,6966,1,1900,30,0.0471867941501,609.0
34325,15,6965,1,1900,30,0.0548391287091,20528.0
28288,15,6958,1,1900,30,0.056122378659899996,67330.0
18847,16,3554,1,950,20,0.0192182742815,107274.0
9429,16,3669,1,950,20,2.14721525833,195.0
28390,17,12546,1,950,20,0.123237884191,82024.0
7647,17,8732,1,950,20,0.14738935715399998,32703.0
22841,18,10571,1,950,20,0.117060460347,758692.0
19140,18,5886,1,950,20,2.12930857293,214490.0
27998,19,13608,1,5400,40,0.032267227342699996,1809657.0
34841,19,6779,1,5400,40,0.0172577001409,17700.0
4169,19,84,1,5400,40,0.028261324775400002,1710.0
13088,20,14047,1,5400,40,0.0517386591286,5129903.0
10136,21,18409,1,950,20,0.8295525527009999,2627.0
10131,21,5757,1,950,20,0.10117641672000001,22067.0
13090,22,24,1,5400,40,0.05618183522000001,564441.0
13097,22,32,1,5400,40,0.143470482649,4964894.0
13091,24,10162,1,5400,40,0.0552829718515,980564.0
4760,25,37,1,1900,30,0.17012678575800003,17889.0
40939,26,27,1,950,20,0.080413157855,422344.0
30957,26,2501,1,950,20,0.263369950257,340118.0
35423,27,16633,1,950,20,4.74563286211,439280.0
16262,27,26,1,950,20,0.080413157855,357329.0
25303,28,3644,1,950,20,0.0393275673292,17854.0
45675,28,30,1,950,20,0.060185479150099995,18159.0
6690,29,12336,1,6900,60,0.48448921854099997,20588093.0
45677,30,3640,1,950,20,0.0450533482572,17848.0
23773,30,1233,1,950,20,0.10550359488,74.0
25297,30,28,1,950,20,0.060185479150099995,37.0
9149,31,9289,1,1900,30,0.246185731061,303693.0
17818,31,8930,1,8100,40,0.417104866485,168339.0
18791,32,1864,1,1900,30,0.345075284484,3762136.0
25699,32,7938,1,5400,40,0.030207846946099997,1202484.0
25701,33,18202,1,5400,40,0.015205200502799998,1174499.0
10989,34,5056,1,5400,40,0.0459652394547,1406193.0
10346,35,59,1,1900,30,0.00622411328005,1293282.0
46851,36,14448,1,5400,40,1.5614878607,151909.0
734,36,9057,1,950,20,1.88068740872,171900.0
27680,36,17187,1,5400,40,0.0880473585255,280566.0
35173,37,18400,1,1900,30,0.0333939823472,3.0
35165,37,25,1,1900,30,0.17012678575800003,18163.0
4768,37,18330,1,1900,30,0.0353935722095,35774.0
46645,38,16713,1,1900,30,0.00462213567696,100153.0
31860,38,16172,1,1900,20,0.0825255422851,54508.0
27315,38,10373,1,1900,30,0.018119434961299998,31624.0
36409,39,15325,1,950,20,5.27526970078,17889.0
17252,40,298,1,1900,30,0.9769583438249999,174566.0
4746,40,18397,1,1900,20,0.18615699991999998,79074.0
26292,41,12515,1,8100,40,0.149002244979,1237217.0
27560,42,16220,1,950,20,0.135821946769,109720.0
46763,42,16222,1,950,20,0.24602357751899998,2692.0
38363,43,5579,1,6900,60,0.28240465661999997,13834.0
11212,43,9277,1,6900,60,0.17275825010600002,5645167.0
4755,44,18400,1,1900,30,0.0351664326524,296342.0
39569,45,8881,1,950,20,0.260236625756,348321.0
31870,46,15410,1,950,20,0.0912992490545,193705.0
13551,47,18304,1,950,20,0.245934064551,59147.0
39431,47,61,1,950,20,2.8321447957999997,37066.0
40675,48,7585,1,5400,40,0.024674967131699997,15428.0
15836,48,7586,1,5400,40,0.048529668418699996,17949.0
402,48,5387,1,5400,40,0.08252763065989999,1093479.0
20712,49,9363,1,950,20,0.0454072709066,734595.0
20745,49,9356,1,950,20,0.207282057042,496195.0
29717,50,5296,1,950,20,0.0708753902655,3787.0
20594,50,9053,1,950,20,0.081838947281,145956.0
28391,51,4742,1,950,20,0.0728846194222,35193.0
26603,51,1047,1,1900,30,0.0497322980167,313207.0
21280,52,14167,1,1900,30,0.049933759263800004,2092339.0
16854,53,15729,1,950,20,0.920569597682,105712.0
41263,53,9179,1,950,20,6.0870398451900005,34018.0
40087,53,2661,1,950,20,3.82885211685,54483.0
47227,54,7320,1,950,20,0.284923948558,15622.0
28557,54,7690,1,950,20,0.24925798069699998,663800.0
44911,54,235,1,950,20,1.90152663337,127092.0
21065,55,6252,1,5400,40,0.018195294480999998,155306.0
20410,55,16037,1,5400,40,0.0417117506225,603960.0
11823,56,9357,1,5400,40,0.0154001155794,2970573.0
7115,57,12858,1,5400,40,0.21462832585900002,636149.0
20622,57,16733,1,5400,40,0.303982468576,134677.0
4179,58,491,1,5400,40,0.034247732776900006,305604.0
34851,58,84,1,5400,40,0.0196048156439,25986.0
11772,58,6719,1,5400,40,0.660836296256,132813.0
10347,59,15293,1,1900,30,0.0996909355037,4541828.0
6352,60,1609,1,5400,40,3.3030867126300003,512039.0
35949,60,15036,1,5400,40,0.959204465052,1215531.0
13354,60,61,1,950,20,7.272491096989999,9950.0
14935,61,3106,1,950,20,0.817313999689,42867.0
39433,61,60,1,950,20,7.272491096989999,9977.0
40207,61,3734,1,950,20,1.86212957192,10277.0
13352,61,47,1,950,20,2.8321447957999997,43436.0
48211,62,11466,1,950,20,2.4758731292099996,10709.0
25064,62,9635,1,950,20,0.7082774922380001,14517.0
32941,63,9362,1,950,20,5.589753028840001,0.0
48193,63,8693,1,950,20,0.0384969891328,17889.0
20575,64,69,1,950,20,0.117151963902,237786.0
20580,64,9951,1,950,20,0.046869242020899995,222338.0
20573,65,90,1,950,20,0.818852731075,253463.0
20576,65,69,1,950,20,0.15254641000299998,233669.0
28383,67,18116,1,1900,30,0.954826058061,19291.0
45825,67,9094,1,1900,30,0.038191163065,37036.0
3508,68,148,1,1900,30,1.35326093169,17889.0
43311,69,64,1,950,20,0.117151963902,227878.0
20577,69,65,1,950,20,0.139901538759,243303.0
6036,70,73,1,1900,30,0.021151828559900002,441202.0
31186,71,655,1,6900,60,0.149235717204,13602933.0
22324,72,71,1,6900,60,0.028531447105099996,13603207.0
26622,73,3090,1,1900,30,0.0100557676848,117279.0
6037,73,11501,1,1900,30,0.40027441825000004,323649.0
20717,74,9360,1,950,20,0.0450541595976,541654.0
20718,74,9346,1,1900,30,0.24518185311700003,854550.0
32430,75,2880,1,950,20,0.0627210584075,102895.0
8815,76,16155,1,950,20,0.012031995542799998,873685.0
19183,77,33,1,1900,30,0.0470275320631,41793.0
26212,77,7938,1,1900,30,0.030954657284900003,37512.0
20218,78,2640,1,950,20,0.057294550433000004,215813.0
42195,78,2631,1,950,20,0.06849824543829999,72336.0
43133,78,3375,1,950,20,0.9057480041079999,306840.0
13165,79,171,1,1900,30,0.130444769499,106468.0
5385,80,7505,1,950,20,0.260903968752,70772.0
31907,80,9717,1,1900,30,0.015124728781700002,380006.0
26536,81,6683,1,950,20,0.0715881392847,36324.0
14229,81,6883,1,950,20,0.0449043731826,143339.0
11903,82,832,1,950,20,0.0928261639772,988988.0
8820,83,16173,1,950,20,0.0239209816554,90281.0
31726,83,13326,1,950,20,0.184712116008,525792.0
4181,84,58,1,5400,40,0.0196048156439,18502.0
34839,84,19,1,5400,40,0.028261324775400002,8920.0
33161,85,6009,1,5400,40,1.45766353269,855622.0
791,85,5422,1,5400,40,5.40724352594,629117.0
40089,85,17231,1,1900,30,3.90857503246,151047.0
48535,86,16168,1,950,20,0.702081052211,54462.0
31340,86,16163,1,950,20,0.031176074423199997,183818.0
26040,86,16132,1,950,20,0.577855219581,17955.0
47955,87,2881,1,5400,40,0.0128947179901,147988.0
8660,87,4879,1,950,20,0.152603355277,92816.0
36729,88,12884,1,5400,40,0.28114186271499997,585171.0
7303,88,16238,1,5400,40,0.036306382236599995,501175.0
11902,89,82,1,950,20,0.0585393738434,460640.0
11904,89,5645,1,1900,30,0.436655321175,1043481.0
43309,90,65,1,950,20,0.818852731075,244103.0
20578,90,9796,1,950,20,0.0587502424367,269628.0
18711,91,16792,1,950,20,2.43558188375,35819.0
16116,91,11451,1,950,20,2.93024505792,43375.0
16990,92,15657,1,1900,30,0.09129905993969999,17889.0
20579,93,90,1,950,20,0.058779433774100005,260542.0
3465,93,9796,1,950,20,0.048222744989099994,296931.0
9573,94,6236,1,5400,40,0.07979531285989999,2799399.0
16119,95,4795,1,5400,40,0.039321017931800005,190990.0
22990,95,8694,1,5400,40,1.5540261563100002,710952.0
40989,96,6028,1,1900,30,8.121148722300001,110943.0
13047,96,7293,1,1900,30,3.08475568742,27596.0
39251,96,5559,1,1900,30,4.67623259518,353886.0
27283,97,64,1,950,20,0.0437456775923,232520.0
25642,97,9951,1,950,20,0.0423995330045,31566.0
13682,98,14591,1,6900,60,0.6114411436739999,2122941.0
45171,99,14038,1,1900,30,0.00597092498315,122329.0
24350,99,10214,1,1900,30,0.011918467319200002,14531.0
1282,100,7485,1,6900,60,0.11186029944499999,1816674.0
37211,101,16354,1,5400,40,0.0669630957911,751747.0
31941,101,15076,1,5400,40,6.972319963239999,738186.0
27435,102,142,1,1900,30,0.0410347211799,17889.0
31783,103,8569,1,8100,40,0.39733473674599995,4643149.0
2230,104,11033,1,5400,40,0.28181624350699996,121471.0
1485,105,13146,1,5400,40,0.0564658984096,249350.0
1473,105,110,1,5400,40,0.0989491876364,15206.0
33453,105,5246,1,5400,40,0.0471055329292,1.0
28741,106,762,1,950,20,0.0298870664325,170704.0
6129,106,17044,1,1900,30,0.196403997622,401407.0
5280,107,5040,1,950,20,3.3964882176,71544.0
41265,107,3969,1,950,20,0.110145610482,18163.0
35447,107,12183,1,950,20,0.451226950581,36324.0
37609,108,161,1,1900,30,0.745048235127,158056.0
18574,108,8686,1,1900,30,0.535825769416,141199.0
18717,109,533,1,1900,20,0.09352849526990001,353465.0
33451,110,105,1,5400,40,0.0989491876364,261710.0
1481,110,119,1,5400,40,0.0136412329503,30582.0
13250,112,11464,1,5400,40,1.1886165529500001,284870.0
13145,112,6407,1,5400,40,0.0273474495448,87909.0
28735,113,9337,1,950,20,0.36662661199,59300.0
22887,114,16123,1,8100,40,0.565739652238,4641767.0
12208,114,17237,1,8100,40,0.35196631632500003,768204.0
22774,115,1985,1,5400,40,0.651456423991,623331.0
10913,115,142,1,1900,30,0.219169760159,3.0
31216,116,13272,1,6900,60,0.02473586539,13605812.0
8356,117,7867,1,6900,60,0.0331541089036,2511220.0
26567,118,121,1,950,20,0.051865623594300005,32601.0
12098,118,762,1,1900,30,0.028292624389299997,333566.0
1479,119,5249,1,5400,40,0.025872636227500002,81385.0
33459,119,110,1,5400,40,0.0136412329503,277360.0
19481,120,5153,1,950,20,0.15967831163899998,27079.0
43993,120,2850,1,950,20,0.722493095405,18286.0
28743,121,122,1,950,20,1.4461744270299999,59848.0
28747,122,113,1,950,20,0.307840638289,59574.0
30092,123,17205,1,5400,40,0.242966865988,3742538.0
13823,124,16270,1,1900,30,0.461625827915,149745.0
27089,124,16295,1,1900,30,0.0382822491351,152511.0
29220,125,396,1,5400,40,0.10478673881799999,523788.0
2439,125,4037,1,1900,30,0.140374453853,1205647.0
27091,126,6994,1,1900,30,0.0058444575175399995,273047.0
3532,127,17682,1,950,20,0.05916704122600001,17889.0
9271,128,6160,1,5400,40,0.479687333971,1673347.0
2233,129,132,1,1900,30,0.24410918102600002,523240.0
7495,130,13759,1,5400,40,0.00915298336432,142016.0
42589,131,11342,1,950,20,0.32915600172,168950.0
20725,131,11238,1,950,20,0.0721471750154,255486.0
2234,132,2579,1,1900,30,0.774126833817,836859.0
3325,133,3330,1,1900,30,0.040115379551900004,34592.0
48931,134,10111,1,950,20,0.14073338679400002,84259.0
25417,134,1487,1,950,20,1.19104154514,111557.0
32236,134,9031,1,950,20,0.18160256986200002,22880.0
3328,135,136,1,1900,30,0.039511991703,635640.0
3329,136,137,1,1900,30,0.0293157024253,613022.0
29899,136,4722,1,950,20,0.182353503178,22344.0
3330,137,17552,1,1900,30,0.0159097420755,693899.0
12937,138,395,1,5400,40,0.00803876840712,119511.0
7499,139,4446,1,5400,40,0.04793979300480001,242375.0
21365,139,14758,1,950,20,0.717834018556,90785.0
9515,140,1944,1,950,20,0.008228825670899999,143347.0
48001,140,7,1,950,20,2.2980789558000003,2.0
22773,141,115,1,5400,40,0.19560935338,587834.0
46705,141,142,1,1900,30,0.105571361062,36322.0
38207,142,115,1,1900,30,0.219169760159,35774.0
27433,142,141,1,1900,30,0.105571361062,3.0
46707,142,102,1,1900,30,0.0410347211799,18163.0
48237,143,10066,1,950,20,0.7047371862980001,28124.0
29483,143,8949,1,950,20,0.9043760378319999,43467.0
14166,144,414,1,950,20,0.0222225820387,1967206.0
20631,145,2565,1,1900,30,0.0277204738424,468131.0
7642,145,6334,1,1900,20,0.0761556010295,0.0
19298,146,17528,1,950,20,1.7600537546400001,17889.0
17001,147,17609,1,5400,40,0.051884055379999995,1664393.0
14263,147,10578,1,5400,40,0.187720674769,528614.0
34485,148,68,1,1900,30,1.35326093169,18163.0
3506,148,2305,1,1900,30,2.59156217475,53661.0
34507,148,348,1,950,20,1.99385051926,18163.0
45749,149,10448,1,950,20,0.188666272402,62037.0
25428,149,17556,1,950,20,0.138363975059,98394.0
39619,150,13316,1,950,20,0.09493814296160001,149385.0
13639,150,13318,1,950,20,1.7877209931599998,98131.0
8510,152,17371,1,5400,40,0.0608456197448,2433231.0
8527,152,6319,1,5400,40,0.0054200175910100006,26833.0
20997,153,11229,1,950,20,0.6982562472310001,108643.0
32682,153,6335,1,950,20,0.139589997766,276476.0
26,154,188,1,5400,40,0.023174624269500003,260121.0
19290,154,13228,1,1900,30,0.18370866802000002,514276.0
22772,155,141,1,5400,40,0.498282193306,624427.0
6211,157,16925,1,950,20,3.54923921604,10468.0
33851,157,158,1,950,20,0.151860041468,25332.0
35795,158,5324,1,950,20,0.0156340962379,42500.0
2266,158,157,1,950,20,0.151860041468,27900.0
29562,159,9774,1,5400,40,1.05375940304,665744.0
20909,160,18082,1,5400,40,0.081260236361,0.0
43481,160,17755,1,5400,40,0.0504974419544,1524996.0
24596,160,748,1,5400,40,0.7431155540279999,1500815.0
35525,161,176,1,1900,30,0.409153919569,175911.0
9779,161,108,1,1900,30,0.745048235127,159324.0
33305,162,6752,1,5400,40,8.052979899710001,2154131.0
7579,162,311,1,5400,40,0.243322315959,2309033.0
906,163,10689,1,950,20,0.0628128430365,138727.0
881,163,244,1,950,20,0.126722449441,84210.0
23889,164,11410,1,8100,40,0.49188262763400004,1981014.0
18930,164,13996,1,6900,60,0.576472920435,11430624.0
49091,166,2141,1,950,20,0.5304184961439999,154474.0
22784,166,3206,1,950,20,1.9482708821099999,3223.0
24508,167,14605,1,5400,40,0.0136965242706,1530847.0
27732,167,119,1,5400,40,0.473126277565,325038.0
32551,168,2722,1,5400,40,0.285753261702,1398197.0
13647,169,3473,1,950,20,0.0156508417763,99786.0
17871,169,14471,1,950,20,0.0365468435794,162111.0
25,170,154,1,5400,40,1.0669507013700001,774671.0
42687,170,9774,1,950,20,0.0222318120436,134838.0
25698,171,24,1,5400,40,0.090421234771,416397.0
7183,172,12401,1,950,20,0.577385798511,35108.0
32755,172,195,1,950,20,0.849380153073,25808.0
38949,173,9968,1,5400,40,0.17142724368700002,1480822.0
44721,173,9466,1,5400,40,0.0339089640911,2224899.0
31799,173,590,1,5400,40,0.053444752033599996,16797.0
46629,174,8426,1,1900,30,0.257570086515,17889.0
40709,175,3108,1,950,20,0.9710146725830001,54483.0
10010,175,6830,1,950,20,0.118530583069,71544.0
5445,176,161,1,1900,30,0.409153919569,177453.0
36637,176,11596,1,1900,30,0.491668926933,193766.0
46457,177,9954,1,5400,40,0.441728416263,2751420.0
27030,177,9890,1,5400,40,0.029560212286900003,2368806.0
14259,178,1380,1,5400,40,0.16095751437,3032871.0
27123,179,17056,1,5400,40,0.08583657337819998,690479.0
13287,179,12994,1,5400,40,0.0384673398048,697362.0
36037,180,16737,1,5400,40,1.06943707666,173349.0
1220,180,12842,1,950,20,3.08601914718,0.0
6501,180,16606,1,5400,40,0.1931049445,230983.0
12904,181,395,1,5400,40,0.0359659354011,830782.0
40553,181,9598,1,5400,40,1.19464015247,571754.0
29328,182,17944,1,5400,40,0.15083804900699999,774656.0
12894,183,185,1,1900,30,0.456290254015,824634.0
14258,183,2873,1,5400,40,0.308440539348,2207415.0
32066,184,43,1,1900,30,0.5024019852939999,423926.0
29526,184,9670,1,5400,40,0.304071478715,358149.0
3489,185,16478,1,1900,30,0.013493980591899999,1648112.0
9665,186,14354,1,1900,30,0.023177538174600002,1220001.0
20602,186,10559,1,5400,40,0.0549728178537,1309346.0
17307,187,14544,1,950,20,0.0294493101173,48234.0
40623,187,215,1,950,20,0.0951688311012,19616.0
19321,188,7952,1,1900,30,0.021449717673900002,228381.0
29561,188,159,1,5400,40,0.0304642878057,259953.0
10716,189,1189,1,5400,40,0.0139651579532,160866.0
30407,189,1927,1,950,20,0.0236205621998,78.0
16273,190,3133,1,5400,40,0.172279019969,957418.0
4754,191,44,1,1900,30,0.0168663158289,138211.0
28404,191,11180,1,1900,30,0.056038922778199995,327853.0
39965,192,16244,1,950,20,1.3558998375,17889.0
28751,193,15192,1,8100,40,0.136406597503,42915.0
33745,193,15691,1,5400,40,0.111155073598,125685.0
2033,193,4860,1,5400,40,0.0308282727476,742245.0
34139,194,6751,1,5400,40,0.677009183368,208466.0
8518,194,279,1,5400,40,1.13168448682,188756.0
14249,195,16016,1,950,20,0.616442287975,24564.0
49,195,172,1,950,20,0.849380153073,33103.0
21013,196,9074,1,5400,40,0.0403958678288,304720.0
20905,197,6352,1,6900,60,0.044105348462500006,10371476.0
22930,198,7558,1,1900,30,0.07060891809660001,601900.0
22929,199,2306,1,1900,30,0.4589912771,336191.0
39085,200,7505,1,950,20,0.232357864605,133864.0
12673,200,3727,1,950,20,0.0738979344356,106234.0
11778,201,11501,1,950,20,1.3135169867,280860.0
43881,202,15264,1,950,20,1.64080687275,139710.0
21774,202,15270,1,950,20,0.0181949534371,8231.0
18215,202,15271,1,950,20,0.0684527345824,57.0
10076,203,16728,1,950,20,0.08813946215849999,85117.0
40303,203,15995,1,950,20,0.0544580389238,41787.0
13288,204,5561,1,5400,40,0.023628891061200002,919336.0
39399,204,13030,1,5400,40,0.024786273687400003,16910.0
37697,204,375,1,5400,40,0.286472005774,954223.0
28452,205,303,1,6900,60,0.213142467251,9139407.0
25305,206,13026,1,950,20,0.134118125092,559522.0
44477,206,3533,1,950,20,0.361890873398,471672.0
15931,207,15597,1,5400,40,0.27937842473900004,619762.0
13758,207,9351,1,5400,40,0.038107471893599996,7381.0
44391,208,12403,1,950,20,1.12348471802,26699.0
24287,208,10702,1,950,20,2.216850174,6734.0
16326,208,3367,1,950,20,0.40733564040200004,35780.0
14938,209,210,1,6900,60,0.0618815029684,2200465.0
14939,210,3828,1,6900,60,0.0753892806621,2217999.0
30044,211,14048,1,1900,30,0.410267568706,467512.0
30046,211,8668,1,1900,30,0.269683330354,438025.0
21726,212,9075,1,1900,30,0.0763349472735,283634.0
32911,212,1493,1,1900,30,0.10927501825300001,340364.0
36351,213,352,1,950,20,0.379153592496,17889.0
40625,215,7306,1,950,20,8.585449553430001,1805.0
15768,215,187,1,950,20,0.0951688311012,30699.0
34475,216,14416,1,950,20,1.3187057318700002,200309.0
48625,216,9194,1,950,20,0.071208873169,97532.0
31480,216,1788,1,950,20,0.0446832871038,5172.0
44781,217,16530,1,5400,40,0.7968756379699999,181540.0
23665,217,1542,1,5400,40,0.0199801576777,214821.0
48971,218,13372,1,950,20,2.063850501,96524.0
15396,218,3933,1,950,20,0.259827310498,124982.0
14940,219,13444,1,6900,60,0.0637940167196,2261499.0
7965,220,14416,1,950,20,0.41309813354099995,70791.0
35687,220,221,1,950,20,0.192473285341,193002.0
5757,221,220,1,950,20,0.192473285341,67970.0
41337,221,14604,1,950,20,1.71808841021,195498.0
154,222,17799,1,950,20,0.0193417420274,470798.0
37887,223,9283,1,950,20,3.1376636677099996,65402.0
10306,223,9156,1,950,20,0.951116039993,33107.0
19913,223,12941,1,950,20,1.31020090339,17948.0
15891,224,17916,1,1900,30,0.0513784819489,282516.0
37861,224,8149,1,1900,30,0.00969812687136,275862.0
31264,225,14185,1,8100,40,0.393251310092,6227675.0
14261,225,314,1,1900,30,0.222346278117,1354718.0
23511,226,5388,1,950,20,0.61725850091,75659.0
292,226,222,1,950,20,0.099278220561,99394.0
19973,227,8945,1,1900,30,0.11634427147,453475.0
42995,227,5148,1,1900,30,0.135748259985,464464.0
14169,228,403,1,950,20,0.076911019513,721470.0
2076,228,17063,1,950,20,0.46574209463699995,225619.0
16061,229,17520,1,1900,30,0.367997997094,42332.0
26401,229,11860,1,5400,40,0.47605477820200004,897488.0
1964,230,1768,1,950,20,0.36906426155,67032.0
14529,230,237,1,950,20,0.11883166018500001,712879.0
41005,231,1860,1,950,20,4.2496294871,18163.0
18194,231,13830,1,950,20,1.30694441442,35776.0
27613,232,6698,1,5400,40,0.126503392794,546929.0
41847,232,4981,1,5400,40,0.466000417519,443799.0
27514,232,15869,1,1900,30,0.264855830305,0.0
14531,233,248,1,950,20,0.05456847531140001,373437.0
1970,233,2009,1,950,20,0.619882046984,777.0
16743,234,17648,1,5400,40,1.02791326526,2849406.0
23884,235,15755,1,950,20,0.08346673789089999,108947.0
23887,235,54,1,950,20,1.90152663337,125886.0
14530,237,233,1,950,20,0.225426321428,374488.0
1968,237,238,1,1900,30,0.117453814089,338117.0
1976,238,234,1,1900,30,0.169068293189,337843.0
12132,239,16773,1,1900,30,0.22613502571199998,286839.0
11006,240,5377,1,950,20,0.163431382974,258371.0
32067,240,11484,1,950,20,0.0972893811467,249600.0
13540,241,242,1,1900,20,0.132043661743,0.0
4537,241,10077,1,1900,30,0.057176024116,3289840.0
4570,242,10055,1,1900,30,1.06693739737,2794107.0
345,243,16764,1,5400,40,0.09833752636289998,3216323.0
33215,244,163,1,950,20,0.126722449441,147690.0
35353,244,739,1,950,20,1.37267646616,93040.0
13289,245,18009,1,1900,20,0.36786211699500004,45707.0
5423,245,4034,1,1900,30,0.111450185142,2746482.0
1882,246,11075,1,950,20,0.616998020675,164805.0
49115,246,2428,1,950,20,0.010301733975100001,18162.0
32713,246,1419,1,950,20,0.0688373508207,7.0
45403,247,249,1,950,20,5.6619324787,18163.0
9807,247,5515,1,5400,40,0.0475451651403,1411728.0
37635,247,959,1,5400,40,1.95563591512,1531978.0
1971,248,250,1,1900,30,0.20792167844599999,348928.0
14532,248,16773,1,950,20,0.10632693827800001,24235.0
24819,249,247,1,950,20,5.6619324787,17889.0
1954,250,1691,1,1900,30,0.135558627586,348654.0
48629,251,17969,1,950,20,0.051270739734300005,29306.0
31484,251,9194,1,950,20,0.0348688736644,2121.0
9612,251,6455,1,950,20,0.137243181665,217512.0
3972,252,4818,1,5400,40,0.0370593601617,70035.0
14509,254,1085,1,1900,30,0.00807540173852,247572.0
8409,255,13917,1,5400,40,0.147744875908,318110.0
18511,256,511,1,8100,40,0.42961110344,2150021.0
3974,257,259,1,5400,40,0.037707655751,100956.0
32255,257,4811,1,5400,40,0.17754195400800002,310685.0
12940,258,332,1,5400,40,0.0190606301963,949198.0
3975,259,260,1,5400,40,0.029753174074499997,399300.0
19195,260,11441,1,1900,30,0.08996454296560001,328717.0
3976,260,252,1,5400,40,0.0155947282396,70309.0
46811,261,1849,1,950,20,0.0448581393819,568996.0
27620,261,267,1,950,20,0.0323902718865,1476.0
438,262,12489,1,6900,60,1.3971998382799997,9138859.0
21110,263,12850,1,5400,40,0.0516698427535,6402748.0
13760,264,1993,1,5400,40,0.0381929093719,627605.0
40189,265,9404,1,5400,40,0.0443439192714,2189.0
14882,265,1870,1,5400,40,0.060700499136300004,87076.0
14898,265,2078,1,5400,40,0.209175687051,0.0
9365,266,15356,1,1900,30,0.021490490735200003,316009.0
11999,266,15335,1,5400,40,0.362224754239,2112309.0
27637,267,273,1,950,20,0.0399502524549,544348.0
27618,267,269,1,950,20,0.0327216460787,18086.0
46809,267,261,1,950,20,0.0323902718865,18096.0
46817,268,269,1,950,20,0.0317419539035,596780.0
27626,268,15958,1,950,20,0.04503712775230001,95742.0
46807,269,267,1,950,20,0.0327216460787,579328.0
27628,269,268,1,950,20,0.0317419539035,35264.0
24434,270,3907,1,5400,40,0.414129461579,3940587.0
49111,271,1419,1,950,20,0.0048862626116499995,17888.0
26381,271,2428,1,950,20,0.08118972251560001,1.0
10379,272,1800,1,5400,40,0.07538782139360001,577143.0
44605,272,8814,1,5400,40,0.27612462308200003,631123.0
39545,273,363,1,950,20,4.7784775897400005,526594.0
27638,273,261,1,950,20,0.0430766955786,551818.0
5763,274,1199,1,5400,40,0.48671353529399997,788465.0
35769,275,16865,1,1900,30,0.0631470673587,1000519.0
5853,275,6366,1,1900,30,0.08446330636499999,24226.0
42567,277,8492,1,1900,30,1.00987202126,799600.0
799,277,15413,1,1900,30,0.021817544241599998,774973.0
36937,279,194,1,5400,40,1.13168448682,192380.0
8516,279,5555,1,5400,40,0.08948364885150001,124099.0
35685,279,6590,1,950,20,0.862607882455,54462.0
10250,280,282,1,5400,40,0.0195142239617,253301.0
10247,280,283,1,5400,40,0.0274062857271,55805.0
28637,282,283,1,5400,40,0.0231847783403,245789.0
10251,282,284,1,5400,40,0.0130258132748,291554.0
10253,282,8510,1,5400,40,0.0231463650684,35859.0
28638,283,8255,1,5400,40,0.181060020667,301320.0
28634,284,11059,1,5400,40,3.16851003228,551415.0
10252,285,282,1,5400,40,0.0292635712815,51065.0
28633,285,284,1,5400,40,0.036569534214800005,260135.0
17788,286,288,1,1900,30,0.0655322084952,861956.0
2444,286,5109,1,950,20,0.243695504664,3809.0
19519,287,1507,1,950,20,0.027539184153700002,95544.0
19958,287,1515,1,1900,30,0.0154776142292,786193.0
17789,288,289,1,1900,30,0.35787592478200003,897258.0
2441,289,10526,1,1900,30,0.10595402873,632583.0
28034,289,16207,1,1900,30,0.106517752664,664295.0
21290,290,18208,1,5400,40,0.18178463817899998,1483269.0
39829,290,9409,1,5400,40,0.042959569939400005,1296777.0
32547,291,15346,1,5400,40,0.290437560048,1069333.0
44129,292,10633,1,1900,30,0.0470735770633,1158.0
22321,292,3244,1,1900,30,0.0580517473092,19028.0
